genres,app_name,title,early_access,id,year
Sports,The Strike,The Strike,False,420380,2016
Adventure,Blood Code,Blood Code,False,386480,2015
Casual,Blood Code,Blood Code,False,386480,2015
Indie,Blood Code,Blood Code,False,386480,2015
Simulation,Blood Code,Blood Code,False,386480,2015
Strategy,Blood Code,Blood Code,False,386480,2015
Action,Force of Elements,Force of Elements,True,368980,2015
Free to Play,Force of Elements,Force of Elements,True,368980,2015
Indie,Force of Elements,Force of Elements,True,368980,2015
Strategy,Force of Elements,Force of Elements,True,368980,2015
Early Access,Force of Elements,Force of Elements,True,368980,2015
Action,sZone-Online,sZone-Online,False,316390,2015
Free to Play,sZone-Online,sZone-Online,False,316390,2015
Massively Multiplayer,sZone-Online,sZone-Online,False,316390,2015
RPG,sZone-Online,sZone-Online,False,316390,2015
Action,Robot Tsunami,Robot Tsunami,False,378450,2016
Adventure,Tick Tock Isle Soundtrack,Tick Tock Isle Soundtrack,False,427750,2015
Casual,Tick Tock Isle Soundtrack,Tick Tock Isle Soundtrack,False,427750,2015
Indie,Tick Tock Isle Soundtrack,Tick Tock Isle Soundtrack,False,427750,2015
Casual,Production Inc.,Production Inc.,True,378390,2015
Indie,Production Inc.,Production Inc.,True,378390,2015
Simulation,Production Inc.,Production Inc.,True,378390,2015
Early Access,Production Inc.,Production Inc.,True,378390,2015
Adventure,Anomaly 1729,Anomaly 1729,False,424320,2015
Casual,Anomaly 1729,Anomaly 1729,False,424320,2015
Indie,Anomaly 1729,Anomaly 1729,False,424320,2015
Action,ABO MANDO,ABO MANDO,False,429950,2015
Adventure,ABO MANDO,ABO MANDO,False,429950,2015
Indie,ABO MANDO,ABO MANDO,False,429950,2015
Adventure,One Manga Day - Russian Voiceover,One Manga Day - Russian Voiceover,False,431980,2016
Casual,One Manga Day - Russian Voiceover,One Manga Day - Russian Voiceover,False,431980,2016
Free to Play,One Manga Day - Russian Voiceover,One Manga Day - Russian Voiceover,False,431980,2016
Indie,One Manga Day - Russian Voiceover,One Manga Day - Russian Voiceover,False,431980,2016
Simulation,One Manga Day - Russian Voiceover,One Manga Day - Russian Voiceover,False,431980,2016
Action,Princess Remedy in a World of Hurt,Princess Remedy in a World of Hurt,False,407900,2014
Adventure,Princess Remedy in a World of Hurt,Princess Remedy in a World of Hurt,False,407900,2014
Indie,Princess Remedy in a World of Hurt,Princess Remedy in a World of Hurt,False,407900,2014
Action,Kill The Plumber,Kill The Plumber,False,420070,2015
Adventure,Kill The Plumber,Kill The Plumber,False,420070,2015
Indie,Kill The Plumber,Kill The Plumber,False,420070,2015
Indie,Pony Island,Pony Island,False,405640,2016
Indie,Pony Island - Soundtrack,Pony Island - Soundtrack,False,428010,2016
Action,"Linea, the Game","Linea, the Game",False,428900,2016
Casual,"Linea, the Game","Linea, the Game",False,428900,2016
Indie,"Linea, the Game","Linea, the Game",False,428900,2016
Adventure,Walk The Light,Walk The Light,False,428130,2016
Indie,Walk The Light,Walk The Light,False,428130,2016
Action,Chowderchu,Chowderchu,False,431740,2016
Adventure,Chowderchu,Chowderchu,False,431740,2016
Indie,Chowderchu,Chowderchu,False,431740,2016
Adventure,A Wild Catgirl Appears!,A Wild Catgirl Appears!,False,429580,2016
Action,Dungeons Are Random,Dungeons Are Random,False,431330,2016
Indie,Dungeons Are Random,Dungeons Are Random,False,431330,2016
RPG,Dungeons Are Random,Dungeons Are Random,False,431330,2016
Indie,Contract,Contract,False,409170,2016
Action,Cally's Caves 3,Cally's Caves 3,False,418120,2016
Adventure,Cally's Caves 3,Cally's Caves 3,False,418120,2016
Indie,Cally's Caves 3,Cally's Caves 3,False,418120,2016
RPG,Cally's Caves 3,Cally's Caves 3,False,418120,2016
Action,Futuridium EP Deluxe,Futuridium EP Deluxe,False,352790,2016
Indie,Futuridium EP Deluxe,Futuridium EP Deluxe,False,352790,2016
Action,Futuridium EP Deluxe Original Sound Track,Futuridium EP Deluxe Original Sound Track,False,433710,2016
Indie,Futuridium EP Deluxe Original Sound Track,Futuridium EP Deluxe Original Sound Track,False,433710,2016
Action,Quantum Lock,Quantum Lock,False,411720,2015
Indie,Quantum Lock,Quantum Lock,False,411720,2015
Adventure,Frosty Kiss,Frosty Kiss,False,431540,2015
Casual,Frosty Kiss,Frosty Kiss,False,431540,2015
Free to Play,Frosty Kiss,Frosty Kiss,False,431540,2015
Indie,Frosty Kiss,Frosty Kiss,False,431540,2015
Indie,Millia -The ending-,Millia -The ending-,False,428060,2016
Adventure,Inside The Code,Inside The Code,True,431470,2016
RPG,Inside The Code,Inside The Code,True,431470,2016
Strategy,Inside The Code,Inside The Code,True,431470,2016
Early Access,Inside The Code,Inside The Code,True,431470,2016
Racing,MX vs. ATV Supercross Encore - 2 Stroke 4 Pack,MX vs. ATV Supercross Encore - 2 Stroke 4 Pack,False,421166,2016
Simulation,MX vs. ATV Supercross Encore - 2 Stroke 4 Pack,MX vs. ATV Supercross Encore - 2 Stroke 4 Pack,False,421166,2016
Sports,MX vs. ATV Supercross Encore - 2 Stroke 4 Pack,MX vs. ATV Supercross Encore - 2 Stroke 4 Pack,False,421166,2016
Racing,MX vs. ATV Supercross Encore - Rhythm Racing Pack,MX vs. ATV Supercross Encore - Rhythm Racing Pack,False,421165,2016
Simulation,MX vs. ATV Supercross Encore - Rhythm Racing Pack,MX vs. ATV Supercross Encore - Rhythm Racing Pack,False,421165,2016
Sports,MX vs. ATV Supercross Encore - Rhythm Racing Pack,MX vs. ATV Supercross Encore - Rhythm Racing Pack,False,421165,2016
Racing,MX vs. ATV Supercross Encore - Copper Canyon Open World,MX vs. ATV Supercross Encore - Copper Canyon Open World,False,421164,2016
Simulation,MX vs. ATV Supercross Encore - Copper Canyon Open World,MX vs. ATV Supercross Encore - Copper Canyon Open World,False,421164,2016
Sports,MX vs. ATV Supercross Encore - Copper Canyon Open World,MX vs. ATV Supercross Encore - Copper Canyon Open World,False,421164,2016
Racing,MX vs. ATV Supercross Encore - The Stewart Compound,MX vs. ATV Supercross Encore - The Stewart Compound,False,421163,2016
Simulation,MX vs. ATV Supercross Encore - The Stewart Compound,MX vs. ATV Supercross Encore - The Stewart Compound,False,421163,2016
Sports,MX vs. ATV Supercross Encore - The Stewart Compound,MX vs. ATV Supercross Encore - The Stewart Compound,False,421163,2016
Racing,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 350 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 350 MX,False,429904,2016
Simulation,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 350 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 350 MX,False,429904,2016
Sports,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 350 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 350 MX,False,429904,2016
Racing,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 450 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 450 MX,False,429907,2016
Simulation,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 450 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 450 MX,False,429907,2016
Sports,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 450 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 450 MX,False,429907,2016
Racing,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 250 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 250 MX,False,429903,2016
Simulation,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 250 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 250 MX,False,429903,2016
Sports,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 250 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 250 MX,False,429903,2016
Racing,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 125 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 125 MX,False,429905,2016
Simulation,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 125 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 125 MX,False,429905,2016
Sports,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 125 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 125 MX,False,429905,2016
Racing,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 250 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 250 MX,False,429906,2016
Simulation,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 250 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 250 MX,False,429906,2016
Sports,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 250 MX,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 250 MX,False,429906,2016
Racing,MX vs. ATV Supercross Encore - 2015 KTM 125 SX,MX vs. ATV Supercross Encore - 2015 KTM 125 SX,False,429710,2016
Simulation,MX vs. ATV Supercross Encore - 2015 KTM 125 SX,MX vs. ATV Supercross Encore - 2015 KTM 125 SX,False,429710,2016
Sports,MX vs. ATV Supercross Encore - 2015 KTM 125 SX,MX vs. ATV Supercross Encore - 2015 KTM 125 SX,False,429710,2016
Racing,MX vs. ATV Supercross Encore - 2015 KTM 250 SX MX,MX vs. ATV Supercross Encore - 2015 KTM 250 SX MX,False,429711,2016
Simulation,MX vs. ATV Supercross Encore - 2015 KTM 250 SX MX,MX vs. ATV Supercross Encore - 2015 KTM 250 SX MX,False,429711,2016
Sports,MX vs. ATV Supercross Encore - 2015 KTM 250 SX MX,MX vs. ATV Supercross Encore - 2015 KTM 250 SX MX,False,429711,2016
Casual,Crazy Belts,Crazy Belts,False,355510,2016
Indie,Crazy Belts,Crazy Belts,False,355510,2016
Racing,MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX,MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX,False,429890,2016
Simulation,MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX,MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX,False,429890,2016
Sports,MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX,MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX,False,429890,2016
Racing,MX vs. ATV Supercross Encore - 2015 KTM 350 SX-F MX,MX vs. ATV Supercross Encore - 2015 KTM 350 SX-F MX,False,429900,2016
Simulation,MX vs. ATV Supercross Encore - 2015 KTM 350 SX-F MX,MX vs. ATV Supercross Encore - 2015 KTM 350 SX-F MX,False,429900,2016
Sports,MX vs. ATV Supercross Encore - 2015 KTM 350 SX-F MX,MX vs. ATV Supercross Encore - 2015 KTM 350 SX-F MX,False,429900,2016
Action,Sora no Kakera - Sora Original Soundtrack,Sora no Kakera - Sora Original Soundtrack,False,411400,2016
Action,Sora,Sora,False,390730,2016
Indie,Sora,Sora,False,390730,2016
Action,Celeste - Sora Extra Soundtrack,Celeste - Sora Extra Soundtrack,False,411401,2016
Action,Ohio Jack and The Cup Of Eternity,Ohio Jack and The Cup Of Eternity,False,412230,2015
Adventure,Ohio Jack and The Cup Of Eternity,Ohio Jack and The Cup Of Eternity,False,412230,2015
Casual,Ohio Jack and The Cup Of Eternity,Ohio Jack and The Cup Of Eternity,False,412230,2015
Indie,Ohio Jack and The Cup Of Eternity,Ohio Jack and The Cup Of Eternity,False,412230,2015
Action,Red Crucible®: Firestorm,Red Crucible®: Firestorm,False,298240,2015
Casual,Red Crucible®: Firestorm,Red Crucible®: Firestorm,False,298240,2015
Free to Play,Red Crucible®: Firestorm,Red Crucible®: Firestorm,False,298240,2015
Indie,Red Crucible®: Firestorm,Red Crucible®: Firestorm,False,298240,2015
Simulation,Red Crucible®: Firestorm,Red Crucible®: Firestorm,False,298240,2015
Free to Play,Dragon Saga,Dragon Saga,False,381990,2010
Massively Multiplayer,Dragon Saga,Dragon Saga,False,381990,2010
Simulation,TANE DLC: Aerotrain,TANE DLC: Aerotrain,False,430181,2015
Action,Umbra: Shadow of Death,Umbra: Shadow of Death,False,421180,2015
Indie,Umbra: Shadow of Death,Umbra: Shadow of Death,False,421180,2015
Adventure,Heaven Island - VR MMO,Heaven Island - VR MMO,False,400250,2015
Indie,Heaven Island - VR MMO,Heaven Island - VR MMO,False,400250,2015
Massively Multiplayer,Heaven Island - VR MMO,Heaven Island - VR MMO,False,400250,2015
RPG,Dungeon Lords Steam Edition,Dungeon Lords Steam Edition,False,271760,2005
Animation &amp; Modeling,Spriter: RPG Heroes Pack,Spriter: RPG Heroes Pack,False,418320,2015
Design &amp; Illustration,Spriter: RPG Heroes Pack,Spriter: RPG Heroes Pack,False,418320,2015
Utilities,Spriter: RPG Heroes Pack,Spriter: RPG Heroes Pack,False,418320,2015
Action,The Hurricane of the Varstray -Collateral hazard-,The Hurricane of the Varstray -Collateral hazard-,False,416380,2015
Indie,The Hurricane of the Varstray -Collateral hazard-,The Hurricane of the Varstray -Collateral hazard-,False,416380,2015
Simulation,Train Simulator: Mosel Valley Koblenz -Trier Route Add-On,Train Simulator: Mosel Valley Koblenz -Trier Route Add-On,False,325981,2015
Racing,Project CARS - Renault Sport Car Pack,Project CARS - Renault Sport Car Pack,False,334791,2015
Simulation,Project CARS - Renault Sport Car Pack,Project CARS - Renault Sport Car Pack,False,334791,2015
Sports,Project CARS - Renault Sport Car Pack,Project CARS - Renault Sport Car Pack,False,334791,2015
Action,Respawn Man,Respawn Man,False,398940,2015
Indie,Respawn Man,Respawn Man,False,398940,2015
Casual,Gnumz: Masters of Defense,Gnumz: Masters of Defense,False,371460,2015
Strategy,Gnumz: Masters of Defense,Gnumz: Masters of Defense,False,371460,2015
Action,Commander Cool 2,Commander Cool 2,False,356070,2015
Indie,Commander Cool 2,Commander Cool 2,False,356070,2015
Action,Wick,Wick,False,418300,2015
Adventure,Wick,Wick,False,418300,2015
Indie,Wick,Wick,False,418300,2015
Free to Play,Gunslingers,Gunslingers,True,416670,2015
Strategy,Gunslingers,Gunslingers,True,416670,2015
Early Access,Gunslingers,Gunslingers,True,416670,2015
Indie,SimplePlanes,SimplePlanes,False,397340,2015
Simulation,SimplePlanes,SimplePlanes,False,397340,2015
Simulation,Stronghold Crusader 2: Delivering Justice mini-campaign,Stronghold Crusader 2: Delivering Justice mini-campaign,False,317590,2015
Strategy,Stronghold Crusader 2: Delivering Justice mini-campaign,Stronghold Crusader 2: Delivering Justice mini-campaign,False,317590,2015
Adventure,The Mystery of a Lost Planet,The Mystery of a Lost Planet,False,400200,2015
Casual,The Mystery of a Lost Planet,The Mystery of a Lost Planet,False,400200,2015
Action,Turok,Turok,False,405820,1997
Adventure,Turok,Turok,False,405820,1997
Action,FALL,FALL,False,418050,2015
Casual,Lightbender,Lightbender,False,415990,2015
Indie,Lightbender,Lightbender,False,415990,2015
Adventure,The Book of Desires,The Book of Desires,False,428260,2015
Casual,The Book of Desires,The Book of Desires,False,428260,2015
Adventure,Mystery of Unicorn Castle: The Beastmaster,Mystery of Unicorn Castle: The Beastmaster,False,428280,2015
Casual,Mystery of Unicorn Castle: The Beastmaster,Mystery of Unicorn Castle: The Beastmaster,False,428280,2015
Adventure,Twilight City: Love as a Cure,Twilight City: Love as a Cure,False,428270,2015
Casual,Twilight City: Love as a Cure,Twilight City: Love as a Cure,False,428270,2015
Adventure,Mystery Castle: The Mirror's Secret,Mystery Castle: The Mirror's Secret,False,428250,2015
Casual,Mystery Castle: The Mirror's Secret,Mystery Castle: The Mirror's Secret,False,428250,2015
Simulation,Train Simulator: Norfolk Southern Big 7s Loco Add-On,Train Simulator: Norfolk Southern Big 7s Loco Add-On,False,325964,2015
Action,Furfly,Furfly,False,429040,2015
Indie,Furfly,Furfly,False,429040,2015
Strategy,Total Annihilation,Total Annihilation,False,298030,1997
Simulation,Train Simulator: DB BR 361 Loco Add-On,Train Simulator: DB BR 361 Loco Add-On,False,325994,2015
Adventure,Space Pilgrim Episode I: Alpha Centauri,Space Pilgrim Episode I: Alpha Centauri,False,429470,2015
Indie,Space Pilgrim Episode I: Alpha Centauri,Space Pilgrim Episode I: Alpha Centauri,False,429470,2015
Action,Moonshot,Moonshot,True,426930,2015
Indie,Moonshot,Moonshot,True,426930,2015
Early Access,Moonshot,Moonshot,True,426930,2015
Action,Elements: Epic Heroes,Elements: Epic Heroes,False,410490,2015
Massively Multiplayer,Elements: Epic Heroes,Elements: Epic Heroes,False,410490,2015
RPG,Elements: Epic Heroes,Elements: Epic Heroes,False,410490,2015
Action,UnSummoning: the Spectral Horde,UnSummoning: the Spectral Horde,False,417060,2015
Casual,UnSummoning: the Spectral Horde,UnSummoning: the Spectral Horde,False,417060,2015
Indie,UnSummoning: the Spectral Horde,UnSummoning: the Spectral Horde,False,417060,2015
Casual,Snake Blocks,Snake Blocks,False,339320,2015
Indie,Snake Blocks,Snake Blocks,False,339320,2015
Indie,Puzzle Strike,Puzzle Strike,False,386740,2015
Strategy,Puzzle Strike,Puzzle Strike,False,386740,2015
Adventure,Dance of Death,Dance of Death,False,430020,2015
Action,Lightrise™,Lightrise™,False,382250,2015
Indie,Lightrise™,Lightrise™,False,382250,2015
Adventure,Aviary Attorney,Aviary Attorney,False,384630,2015
Indie,Aviary Attorney,Aviary Attorney,False,384630,2015
Casual,Nature Defenders,Nature Defenders,False,430280,2015
Indie,Nature Defenders,Nature Defenders,False,430280,2015
Strategy,Nature Defenders,Nature Defenders,False,430280,2015
Action,Drift Streets Japan,Drift Streets Japan,False,412880,2015
Indie,Drift Streets Japan,Drift Streets Japan,False,412880,2015
Massively Multiplayer,Drift Streets Japan,Drift Streets Japan,False,412880,2015
Racing,Drift Streets Japan,Drift Streets Japan,False,412880,2015
Simulation,Drift Streets Japan,Drift Streets Japan,False,412880,2015
Sports,Drift Streets Japan,Drift Streets Japan,False,412880,2015
Action,Hauntsters,Hauntsters,False,428240,2015
Indie,Hauntsters,Hauntsters,False,428240,2015
Action,Counter-Strike Nexon: Zombies - Rivals DLC,Counter-Strike Nexon: Zombies - Rivals DLC,False,429450,2015
Casual,Counter-Strike Nexon: Zombies - Rivals DLC,Counter-Strike Nexon: Zombies - Rivals DLC,False,429450,2015
Free to Play,Counter-Strike Nexon: Zombies - Rivals DLC,Counter-Strike Nexon: Zombies - Rivals DLC,False,429450,2015
Massively Multiplayer,Counter-Strike Nexon: Zombies - Rivals DLC,Counter-Strike Nexon: Zombies - Rivals DLC,False,429450,2015
Action,Strange Space,Strange Space,True,361250,2015
Indie,Strange Space,Strange Space,True,361250,2015
Simulation,Strange Space,Strange Space,True,361250,2015
Early Access,Strange Space,Strange Space,True,361250,2015
Indie,UnderRail,UnderRail,False,250520,2015
RPG,UnderRail,UnderRail,False,250520,2015
Casual,Gnomes Garden,Gnomes Garden,False,415830,2015
Strategy,Gnomes Garden,Gnomes Garden,False,415830,2015
Action,ScudBuster,ScudBuster,False,425010,2015
Adventure,Blood of Magic,Blood of Magic,True,426590,2015
Indie,Blood of Magic,Blood of Magic,True,426590,2015
RPG,Blood of Magic,Blood of Magic,True,426590,2015
Simulation,Blood of Magic,Blood of Magic,True,426590,2015
Strategy,Blood of Magic,Blood of Magic,True,426590,2015
Early Access,Blood of Magic,Blood of Magic,True,426590,2015
Indie,The ORPHEUS Ruse,The ORPHEUS Ruse,False,428020,2013
RPG,The ORPHEUS Ruse,The ORPHEUS Ruse,False,428020,2013
Adventure,Swords and Sorcery - Underworld - Definitive Edition,Swords and Sorcery - Underworld - Definitive Edition,False,408400,2015
Indie,Swords and Sorcery - Underworld - Definitive Edition,Swords and Sorcery - Underworld - Definitive Edition,False,408400,2015
RPG,Swords and Sorcery - Underworld - Definitive Edition,Swords and Sorcery - Underworld - Definitive Edition,False,408400,2015
Adventure,Pay2Win: The Tricks Exposed,Pay2Win: The Tricks Exposed,False,416760,2015
Casual,Pay2Win: The Tricks Exposed,Pay2Win: The Tricks Exposed,False,416760,2015
Indie,Pay2Win: The Tricks Exposed,Pay2Win: The Tricks Exposed,False,416760,2015
RPG,Pay2Win: The Tricks Exposed,Pay2Win: The Tricks Exposed,False,416760,2015
Simulation,Pay2Win: The Tricks Exposed,Pay2Win: The Tricks Exposed,False,416760,2015
Casual,GravBlocks - Puzzle Solver,GravBlocks - Puzzle Solver,False,420450,2015
Indie,GravBlocks - Puzzle Solver,GravBlocks - Puzzle Solver,False,420450,2015
Casual,GravBlocks,GravBlocks,False,403300,2015
Indie,GravBlocks,GravBlocks,False,403300,2015
Action,Monsterland,Monsterland,False,406920,2015
Adventure,Monsterland,Monsterland,False,406920,2015
Indie,Monsterland,Monsterland,False,406920,2015
Free to Play,VEGA Conflict,VEGA Conflict,False,339600,2015
Massively Multiplayer,VEGA Conflict,VEGA Conflict,False,339600,2015
Strategy,VEGA Conflict,VEGA Conflict,False,339600,2015
Indie,Star Nomad 2,Star Nomad 2,False,414950,2015
RPG,Star Nomad 2,Star Nomad 2,False,414950,2015
Simulation,Star Nomad 2,Star Nomad 2,False,414950,2015
Strategy,Star Nomad 2,Star Nomad 2,False,414950,2015
Indie,Puzzle Strike - Shadows Characters,Puzzle Strike - Shadows Characters,False,408550,2015
Strategy,Puzzle Strike - Shadows Characters,Puzzle Strike - Shadows Characters,False,408550,2015
Racing,Nulldrifters,Nulldrifters,False,397640,2015
Action,Avaris 2: The Return of the Empress,Avaris 2: The Return of the Empress,False,421890,2015
Casual,Avaris 2: The Return of the Empress,Avaris 2: The Return of the Empress,False,421890,2015
Simulation,Avaris 2: The Return of the Empress,Avaris 2: The Return of the Empress,False,421890,2015
Action,Nuclear Throne - Original Soundtrack by Jukio Kallio,Nuclear Throne - Original Soundtrack by Jukio Kallio,False,428400,2015
Indie,Nuclear Throne - Original Soundtrack by Jukio Kallio,Nuclear Throne - Original Soundtrack by Jukio Kallio,False,428400,2015
RPG,Nuclear Throne - Original Soundtrack by Jukio Kallio,Nuclear Throne - Original Soundtrack by Jukio Kallio,False,428400,2015
Action,Element,Element,True,422300,2015
Indie,Element,Element,True,422300,2015
Strategy,Element,Element,True,422300,2015
Early Access,Element,Element,True,422300,2015
Action,Squad,Squad,True,393380,2015
Indie,Squad,Squad,True,393380,2015
Strategy,Squad,Squad,True,393380,2015
Early Access,Squad,Squad,True,393380,2015
Action,Gem Wars: Attack of the Jiblets,Gem Wars: Attack of the Jiblets,False,370590,2015
Casual,Gem Wars: Attack of the Jiblets,Gem Wars: Attack of the Jiblets,False,370590,2015
Indie,Gem Wars: Attack of the Jiblets,Gem Wars: Attack of the Jiblets,False,370590,2015
Indie,MicroRC Simulation,MicroRC Simulation,False,418170,2015
Racing,MicroRC Simulation,MicroRC Simulation,False,418170,2015
Simulation,MicroRC Simulation,MicroRC Simulation,False,418170,2015
Sports,MicroRC Simulation,MicroRC Simulation,False,418170,2015
Action,Project Pulsation,Project Pulsation,False,424000,2015
Adventure,Project Pulsation,Project Pulsation,False,424000,2015
Action,Pyramid Raid,Pyramid Raid,False,386510,2015
Casual,Pyramid Raid,Pyramid Raid,False,386510,2015
Indie,Pyramid Raid,Pyramid Raid,False,386510,2015
Strategy,Heroes of Normandie: US Rangers,Heroes of Normandie: US Rangers,False,421100,2015
Racing,WRC 5 - WRC eSports Pack 1,WRC 5 - WRC eSports Pack 1,False,398472,2015
Adventure,Undercover Missions: Operation Kursk K-141,Undercover Missions: Operation Kursk K-141,False,403390,2015
Action,Metal War Online: Retribution,Metal War Online: Retribution,True,412470,2015
Free to Play,Metal War Online: Retribution,Metal War Online: Retribution,True,412470,2015
Massively Multiplayer,Metal War Online: Retribution,Metal War Online: Retribution,True,412470,2015
Racing,Metal War Online: Retribution,Metal War Online: Retribution,True,412470,2015
Early Access,Metal War Online: Retribution,Metal War Online: Retribution,True,412470,2015
Action,Axion,Axion,False,380570,2015
Indie,Axion,Axion,False,380570,2015
RPG,Axion,Axion,False,380570,2015
Racing,WRC 5 - Season Pass,WRC 5 - Season Pass,False,398471,2015
Casual,Foosball: World Tour,Foosball: World Tour,False,386400,2015
Indie,Foosball: World Tour,Foosball: World Tour,False,386400,2015
Sports,Foosball: World Tour,Foosball: World Tour,False,386400,2015
Casual,Foosball: World Tour - Bonus Cities,Foosball: World Tour - Bonus Cities,False,401700,2015
Indie,Foosball: World Tour - Bonus Cities,Foosball: World Tour - Bonus Cities,False,401700,2015
Sports,Foosball: World Tour - Bonus Cities,Foosball: World Tour - Bonus Cities,False,401700,2015
Indie,Choice of Kung Fu,Choice of Kung Fu,False,423440,2012
RPG,Choice of Kung Fu,Choice of Kung Fu,False,423440,2012
Indie,"1,000 Heads Among the Trees","1,000 Heads Among the Trees",False,406730,2015
Action,Stories of Bethem: Full Moon,Stories of Bethem: Full Moon,False,412270,2015
Adventure,Stories of Bethem: Full Moon,Stories of Bethem: Full Moon,False,412270,2015
Indie,Stories of Bethem: Full Moon,Stories of Bethem: Full Moon,False,412270,2015
RPG,Stories of Bethem: Full Moon,Stories of Bethem: Full Moon,False,412270,2015
Racing,WRC 5 - WRC Concept Car S,WRC 5 - WRC Concept Car S,False,398470,2015
Casual,Battle Chess: Game of Kings™,Battle Chess: Game of Kings™,False,200150,2015
Strategy,Battle Chess: Game of Kings™,Battle Chess: Game of Kings™,False,200150,2015
Casual,Rubled,Rubled,False,402460,2015
Action,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,False,412242,2015
Free to Play,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,False,412242,2015
Massively Multiplayer,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,False,412242,2015
Simulation,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,False,412242,2015
Strategy,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,False,412242,2015
Action,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,False,412243,2015
Free to Play,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,False,412243,2015
Massively Multiplayer,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,False,412243,2015
Simulation,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,False,412243,2015
Strategy,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,False,412243,2015
Action,Blood and Gold: Caribbean!,Blood and Gold: Caribbean!,False,413710,2015
Adventure,Blood and Gold: Caribbean!,Blood and Gold: Caribbean!,False,413710,2015
Indie,Blood and Gold: Caribbean!,Blood and Gold: Caribbean!,False,413710,2015
RPG,Blood and Gold: Caribbean!,Blood and Gold: Caribbean!,False,413710,2015
Strategy,Blood and Gold: Caribbean!,Blood and Gold: Caribbean!,False,413710,2015
Action,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,False,412240,2015
Free to Play,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,False,412240,2015
Massively Multiplayer,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,False,412240,2015
Simulation,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,False,412240,2015
Strategy,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,False,412240,2015
